variable,country,year,area
basin_forest,PSE,2010,23.73464120416245
basin_forest,EGY,2010,304.59247771263074
basin_forest,SAU,2010,2290.6425831357537
basin_forest,NPL,2010,9919.760942194143
basin_forest,KWT,2010,114.23519589199512
basin_forest,MMR,2010,49841.938058512
basin_forest,BTN,2010,2420.792124598673
basin_forest,BHS,2010,369.6300831915592
basin_forest,ESH,2010,0.0
basin_forest,MRT,2010,529.6046847565256
basin_forest,BHR,2010,0.0
basin_forest,QAT,2010,0.0
basin_forest,OMN,2010,273.0580081230439
basin_forest,ARE,2010,0.0
basin_forest,BGD,2010,2409.985080225456
basin_forest,TWN,2010,2404.4692725015843
basin_forest,MLI,2010,13499.973142507972
basin_forest,CUB,2010,0.0
basin_forest,NER,2010,1248.1174686626175
basin_forest,TCD,2010,5957.898184837756
basin_forest,VNM,2010,19237.31591483366
basin_forest,LAO,2010,21132.367644407135
basin_forest,HKG,2010,0.0
basin_forest,TCA,2010,0.0
basin_forest,SDN,2010,21275.565265507554
basin_forest,PHL,2010,12637.246484297128
basin_forest,HTI,2010,408.26531999562144
basin_forest,THA,2010,11413.513181943084
basin_forest,CYM,2010,0.0
basin_forest,DOM,2010,1467.3099274469243
basin_forest,JAM,2010,550.8331385318803
basin_forest,PRI,2010,0.0
basin_forest,VGB,2010,0.0
basin_forest,YEM,2010,95.68436563740951
basin_forest,MNP,2010,0.0
basin_forest,BLZ,2010,911.3384327524213
basin_forest,VIR,2010,0.0
basin_forest,GTM,2010,6140.3543045177175
basin_forest,ATG,2010,0.0
basin_forest,ERI,2010,18.083499181695487
basin_forest,KNA,2010,0.0
basin_forest,CPV,2010,0.0
basin_forest,HND,2010,7045.021691253011
basin_forest,SEN,2010,8477.818159782244
basin_forest,DMA,2010,0.0
basin_forest,NIC,2010,6583.871379093343
basin_forest,BFA,2010,6576.283591973835
basin_forest,MHL,2010,0.0
basin_forest,SLV,2010,459.2845809427929
basin_forest,LCA,2010,0.0
basin_forest,ETH,2010,12392.099922983354
basin_forest,KHM,2010,10378.623696932233
basin_forest,GMB,2010,318.1352904416703
basin_forest,NGA,2010,6561.070747184326
basin_forest,GUM,2010,0.0
basin_forest,COL,2010,69107.29898002843
basin_forest,VCT,2010,0.0
basin_forest,BRB,2010,0.0
basin_forest,ABW,2010,0.0
basin_forest,GRD,2010,0.0
basin_forest,CMR,2010,28650.152227772334
basin_forest,DJI,2010,71.83289160556801
basin_forest,VEN,2010,52633.7269839474
basin_forest,GNB,2010,631.406687552632
basin_forest,GIN,2010,7729.833281680521
basin_forest,BEN,2010,4294.092064235375
basin_forest,SSD,2010,1774.9890916576253
basin_forest,SOM,2010,0.0
basin_forest,TTO,2010,380.5493028125743
basin_forest,CRI,2010,2614.567955565103
basin_forest,GHA,2010,323.50937722743373
basin_forest,TGO,2010,1192.3770270499058
basin_forest,CAF,2010,24671.49654395612
basin_forest,CIV,2010,2776.902660222746
basin_forest,PAN,2010,4281.837746025371
basin_forest,SLE,2010,2505.7228695317826
