basin,city,land,year,Value
GMAN,USA,c3per,1967,704.0915382659398
GMAN,USA,c3per,1968,714.9341457784521
GMAN,USA,c3per,1969,725.7767484442169
GMAN,USA,c3per,1970,736.6193399972295
GMAN,USA,c3per,1971,744.9371385953448
GMAN,USA,c3per,1972,753.2549129452037
GMAN,USA,c3per,1973,761.5726927385715
GMAN,USA,c3per,1974,769.8904749589868
GMAN,USA,c3per,1975,778.2082689587918
GMAN,USA,c3per,1976,786.5260473151407
GMAN,USA,c3per,1977,794.8438388742654
GMAN,USA,c3per,1978,803.1616214520757
GMAN,USA,c3per,1979,811.4794080205914
GMAN,USA,c3per,1980,819.7971920916847
GMAN,USA,c3per,1981,811.8936320728858
GMAN,USA,c3per,1982,803.9900476759806
GMAN,USA,c3per,1983,796.086495243432
GMAN,USA,c3per,1984,788.1829223462031
GMAN,USA,c3per,1985,780.2793606905391
GMAN,USA,c3per,1986,772.3758099804656
GMAN,USA,c3per,1987,764.4722305075418
GMAN,USA,c3per,1988,756.5686689142453
GMAN,USA,c3per,1989,748.6651039597926
GMAN,USA,c3per,1990,740.7615382489097
GMAN,USA,c3per,1991,773.2249332899198
GMAN,USA,c3per,1992,805.6883217746088
GMAN,USA,c3per,1993,838.1517202931909
GMAN,USA,c3per,1994,870.6151164504523
GMAN,USA,c3per,1995,903.0785137112592
GMAN,USA,c3per,1996,935.5419041667814
GMAN,USA,c3per,1997,968.0053038644025
GMAN,USA,c3per,1998,1000.4686959203334
GMAN,USA,c3per,1999,1032.9320986086805
GMAN,USA,c3per,2000,1065.3954815890277
GMAN,USA,c3per,2001,1066.1867953556089
GMAN,USA,c3per,2002,1052.4592946091602
GMAN,USA,c3per,2003,1045.002653046147
GMAN,USA,c3per,2004,1018.1264951057358
GMAN,USA,c3per,2005,1007.0376366828974
GMAN,USA,c3per,2006,978.7790386581113
GMAN,USA,c3per,2007,987.978370166202
GMAN,USA,c3per,2008,999.8618587124898
GMAN,USA,c3per,2009,994.9966596898723
GMAN,USA,c3per,2010,953.8533756764494
GMAN,USA,c3per,2011,941.8258989587746
GMAN,USA,c3per,2012,961.0345543540394
GMAN,USA,c3per,2013,913.9440060794789
GMAN,USA,c3per,2014,945.433482257144
GMAN,USA,c3per,2015,907.2511022180676
GMAN,USA,c3per,2016,905.8798183596031
GMAN,USA,c3per,2017,904.5078210069553
GMAN,USA,c3per,2018,903.1350500965718
GMAN,USA,c3per,2019,901.7615395572409
GMAN,USA,c3per,2020,900.3873010116955
GMAN,USA,c4ann,1961,3207.0638623620316
GMAN,USA,c4ann,1962,3184.738988709599
GMAN,USA,c4ann,1963,3162.414130282948
GMAN,USA,c4ann,1964,3140.0892642737617
GMAN,USA,c4ann,1965,3117.7644116996657
GMAN,USA,c4ann,1966,3095.4395412364315
GMAN,USA,c4ann,1967,3073.114677021551
GMAN,USA,c4ann,1968,3050.789818372486
GMAN,USA,c4ann,1969,3028.46496354843
GMAN,USA,c4ann,1970,3006.1400973079203
GMAN,USA,c4ann,1971,3001.773722630945
GMAN,USA,c4ann,1972,2997.4073633711378
GMAN,USA,c4ann,1973,2993.040979939599
GMAN,USA,c4ann,1974,2988.6746104273257
GMAN,USA,c4ann,1975,2984.308234409468
GMAN,USA,c4ann,1976,2979.941862676984
GMAN,USA,c4ann,1977,2975.575477561667
GMAN,USA,c4ann,1978,2971.2091040991118
GMAN,USA,c4ann,1979,2966.8427324059894
GMAN,USA,c4ann,1980,2962.476364323104
GMAN,USA,c4ann,1981,2932.3067794961144
GMAN,USA,c4ann,1982,2902.1371707824337
GMAN,USA,c4ann,1983,2871.967578175475
GMAN,USA,c4ann,1984,2841.7979952492146
GMAN,USA,c4ann,1985,2811.6283973295376
GMAN,USA,c4ann,1986,2781.4588096481157
GMAN,USA,c4ann,1987,2751.2892253218674
GMAN,USA,c4ann,1988,2721.119644158599
GMAN,USA,c4ann,1989,2690.9500359632893
GMAN,USA,c4ann,1990,2660.7804544467826
GMAN,USA,c4ann,1991,2688.7597088823654
GMAN,USA,c4ann,1992,2716.7389677944766
GMAN,USA,c4ann,1993,2744.7182170515443
GMAN,USA,c4ann,1994,2772.697471842469
GMAN,USA,c4ann,1995,2800.6767333113908
GMAN,USA,c4ann,1996,2828.655992158413
GMAN,USA,c4ann,1997,2856.635245264374
GMAN,USA,c4ann,1998,2884.614482598805
GMAN,USA,c4ann,1999,2912.593736051934
GMAN,USA,c4ann,2000,2940.5729931882656
GMAN,USA,c4ann,2001,2941.03435220952
GMAN,USA,c4ann,2002,2901.4325063661367
GMAN,USA,c4ann,2003,2879.1033284150503
GMAN,USA,c4ann,2004,2803.3516122463607
GMAN,USA,c4ann,2005,2771.06585115515
GMAN,USA,c4ann,2006,2691.5464984060573
GMAN,USA,c4ann,2007,2714.9809373719445
GMAN,USA,c4ann,2008,2745.6975478436657
GMAN,USA,c4ann,2009,2730.3560773345325
GMAN,USA,c4ann,2010,2615.795169924134
GMAN,USA,c4ann,2011,2582.655742349774
GMAN,USA,c4ann,2012,2635.2534267898977
GMAN,USA,c4ann,2013,2506.229564993791
GMAN,USA,c4ann,2014,2592.435351838026
GMAN,USA,c4ann,2015,2487.6507699610283
GMAN,USA,c4ann,2016,2509.0059215777196
GMAN,USA,c4ann,2017,2530.354782967363
GMAN,USA,c4ann,2018,2551.640988217294
GMAN,USA,c4ann,2019,2572.9287098113714
GMAN,USA,c4ann,2020,2594.2179344538354
GMAN,USA,c4per,1961,151.90543505718964
GMAN,USA,c4per,1962,155.53019519323271
GMAN,USA,c4per,1963,159.15494498185737
GMAN,USA,c4per,1964,162.77969985774013
GMAN,USA,c4per,1965,166.40446398865151
GMAN,USA,c4per,1966,170.02921352407967
GMAN,USA,c4per,1967,173.65397228249824
GMAN,USA,c4per,1968,177.27873547182668
GMAN,USA,c4per,1969,180.90349155831214
GMAN,USA,c4per,1970,184.52824601264865
GMAN,USA,c4per,1971,187.10188734800383
GMAN,USA,c4per,1972,189.67553410431267
GMAN,USA,c4per,1973,192.249166916445
GMAN,USA,c4per,1974,194.8228184980886
GMAN,USA,c4per,1975,197.39646042230558
GMAN,USA,c4per,1976,199.97010200973102
GMAN,USA,c4per,1977,202.543742218677
GMAN,USA,c4per,1978,205.1173824447066
GMAN,USA,c4per,1979,207.69102591636596
GMAN,USA,c4per,1980,210.26466984852897
GMAN,USA,c4per,1981,208.4305006134952
GMAN,USA,c4per,1982,206.59632327691165
GMAN,USA,c4per,1983,204.7621509734958
GMAN,USA,c4per,1984,202.9279796858379
GMAN,USA,c4per,1985,201.09380220488907
GMAN,USA,c4per,1986,199.25962754913172
GMAN,USA,c4per,1987,197.4254663290007
GMAN,USA,c4per,1988,195.5912836397365
GMAN,USA,c4per,1989,193.75711441782227
GMAN,USA,c4per,1990,191.922938775694
GMAN,USA,c4per,1991,201.56491646501215
GMAN,USA,c4per,1992,211.20690515813118
GMAN,USA,c4per,1993,220.84888400035916
GMAN,USA,c4per,1994,230.4908650315963
GMAN,USA,c4per,1995,240.13284585040788
GMAN,USA,c4per,1996,249.77483025260426
GMAN,USA,c4per,1997,259.416804263475
GMAN,USA,c4per,1998,269.05878753902846
GMAN,USA,c4per,1999,278.7007692433686
GMAN,USA,c4per,2000,288.34274192171574
GMAN,USA,c4per,2001,288.8170143614099
GMAN,USA,c4per,2002,285.35744143145183
GMAN,USA,c4per,2003,283.59341709365333
GMAN,USA,c4per,2004,276.55761222603326
GMAN,USA,c4per,2005,273.80102820330734
GMAN,USA,c4per,2006,266.3683889342899
GMAN,USA,c4per,2007,269.13107577870517
GMAN,USA,c4per,2008,272.64116038173233
GMAN,USA,c4per,2009,271.60882577727284
GMAN,USA,c4per,2010,260.6568008170178
GMAN,USA,c4per,2011,257.394421793021
GMAN,USA,c4per,2012,262.6612461859351
GMAN,USA,c4per,2013,249.79352773493724
GMAN,USA,c4per,2014,258.401584230985
GMAN,USA,c4per,2015,247.96689715245347
GMAN,USA,c4per,2016,248.15244098019758
GMAN,USA,c4per,2017,248.3379381771383
GMAN,USA,c4per,2018,248.52340212444028
GMAN,USA,c4per,2019,248.70881854058666
GMAN,USA,c4per,2020,248.89419710513525
GMAN,USA,c3nfx,1961,4005.149263488221
GMAN,USA,c3nfx,1962,3984.8542879945317
GMAN,USA,c3nfx,1963,3964.5593418779163
GMAN,USA,c3nfx,1964,3944.264369356678
GMAN,USA,c3nfx,1965,3923.969414301943
GMAN,USA,c3nfx,1966,3903.67443723111
GMAN,USA,c3nfx,1967,3883.3794803701408
GMAN,USA,c3nfx,1968,3863.0845276300415
GMAN,USA,c3nfx,1969,3842.7895596323206
GMAN,USA,c3nfx,1970,3822.4946001547805
GMAN,USA,c3nfx,1971,3819.092863498497
GMAN,USA,c3nfx,1972,3815.691150448702
GMAN,USA,c3nfx,1973,3812.289418025894
GMAN,USA,c3nfx,1974,3808.8876940611467
GMAN,USA,c3nfx,1975,3805.4859583611515
GMAN,USA,c3nfx,1976,3802.0842315484247
GMAN,USA,c3nfx,1977,3798.6824999458213
GMAN,USA,c3nfx,1978,3795.2807823864932
GMAN,USA,c3nfx,1979,3791.8790487580823
GMAN,USA,c3nfx,1980,3788.477317104748
GMAN,USA,c3nfx,1981,3751.1578471278917
GMAN,USA,c3nfx,1982,3713.8383555838395
GMAN,USA,c3nfx,1983,3676.51887390748
GMAN,USA,c3nfx,1984,3639.1993902940253
GMAN,USA,c3nfx,1985,3601.879900523297
GMAN,USA,c3nfx,1986,3564.560416800004
GMAN,USA,c3nfx,1987,3527.240928789494
GMAN,USA,c3nfx,1988,3489.921467535106
GMAN,USA,c3nfx,1989,3452.6019616214967
GMAN,USA,c3nfx,1990,3415.282483165637
GMAN,USA,c3nfx,1991,3451.2213910621094
GMAN,USA,c3nfx,1992,3487.16029580424
GMAN,USA,c3nfx,1993,3523.099191139012
GMAN,USA,c3nfx,1994,3559.0380986954638
GMAN,USA,c3nfx,1995,3594.977002153998
GMAN,USA,c3nfx,1996,3630.9159065141394
GMAN,USA,c3nfx,1997,3666.854797548749
GMAN,USA,c3nfx,1998,3702.793700784191
GMAN,USA,c3nfx,1999,3738.732602980861
GMAN,USA,c3nfx,2000,3774.6715049107124
GMAN,USA,c3nfx,2001,3776.340176649891
GMAN,USA,c3nfx,2002,3726.555139636176
GMAN,USA,c3nfx,2003,3698.981121866548
GMAN,USA,c3nfx,2004,3602.7143036266416
GMAN,USA,c3nfx,2005,3562.3192081547954
GMAN,USA,c3nfx,2006,3461.1812764084816
GMAN,USA,c3nfx,2007,3492.4607806089452
GMAN,USA,c3nfx,2008,3533.090319305149
GMAN,USA,c3nfx,2009,3514.4163646256484
GMAN,USA,c3nfx,2010,3368.0208627598367
GMAN,USA,c3nfx,2011,3325.4775604715965
GMAN,USA,c3nfx,2012,3393.296928554595
GMAN,USA,c3nfx,2013,3227.1785824982762
GMAN,USA,c3nfx,2014,3338.173057597469
GMAN,USA,c3nfx,2015,3203.2863184189287
GMAN,USA,c3nfx,2016,3231.6784642088933
GMAN,USA,c3nfx,2017,3260.0585476615806
GMAN,USA,c3nfx,2018,3288.3284687682803
GMAN,USA,c3nfx,2019,3316.59947495171
GMAN,USA,c3nfx,2020,3344.87154849888
GMAN,USA,icwtr,1961,4751.8700893637715
GMAN,USA,icwtr,1962,4751.8700893637715
GMAN,USA,icwtr,1963,4751.8700893637715
GMAN,USA,icwtr,1964,4751.8700893637715
GMAN,USA,icwtr,1965,4751.8700893637715
GMAN,USA,icwtr,1966,4751.8700893637715
GMAN,USA,icwtr,1967,4751.8700893637715
GMAN,USA,icwtr,1968,4751.8700893637715
GMAN,USA,icwtr,1969,4751.8700893637715
GMAN,USA,icwtr,1970,4751.8700893637715
GMAN,USA,icwtr,1971,4751.8700893637715
GMAN,USA,icwtr,1972,4751.8700893637715
GMAN,USA,icwtr,1973,4751.8700893637715
GMAN,USA,icwtr,1974,4751.8700893637715
GMAN,USA,icwtr,1975,4751.8700893637715
GMAN,USA,icwtr,1976,4751.8700893637715
GMAN,USA,icwtr,1977,4751.8700893637715
GMAN,USA,icwtr,1978,4751.8700893637715
GMAN,USA,icwtr,1979,4751.8700893637715
GMAN,USA,icwtr,1980,4751.8700893637715
GMAN,USA,icwtr,1981,4751.8700893637715
GMAN,USA,icwtr,1982,4751.8700893637715
GMAN,USA,icwtr,1983,4751.8700893637715
GMAN,USA,icwtr,1984,4751.8700893637715
GMAN,USA,icwtr,1985,4751.8700893637715
GMAN,USA,icwtr,1986,4751.8700893637715
GMAN,USA,icwtr,1987,4751.8700893637715
GMAN,USA,icwtr,1988,4751.8700893637715
GMAN,USA,icwtr,1989,4751.8700893637715
GMAN,USA,icwtr,1990,4751.8700893637715
GMAN,USA,icwtr,1991,4751.8700893637715
GMAN,USA,icwtr,1992,4751.8700893637715
GMAN,USA,icwtr,1993,4751.8700893637715
GMAN,USA,icwtr,1994,4751.8700893637715
GMAN,USA,icwtr,1995,4751.8700893637715
GMAN,USA,icwtr,1996,4751.8700893637715
GMAN,USA,icwtr,1997,4751.8700893637715
GMAN,USA,icwtr,1998,4751.8700893637715
GMAN,USA,icwtr,1999,4751.8700893637715
GMAN,USA,icwtr,2000,4751.8700893637715
GMAN,USA,icwtr,2001,4751.8700893637715
GMAN,USA,icwtr,2002,4751.8700893637715
GMAN,USA,icwtr,2003,4751.8700893637715
GMAN,USA,icwtr,2004,4751.8700893637715
GMAN,USA,icwtr,2005,4751.8700893637715
GMAN,USA,icwtr,2006,4751.8700893637715
GMAN,USA,icwtr,2007,4751.8700893637715
GMAN,USA,icwtr,2008,4751.8700893637715
GMAN,USA,icwtr,2009,4751.8700893637715
GMAN,USA,icwtr,2010,4751.8700893637715
GMAN,USA,icwtr,2011,4751.8700893637715
GMAN,USA,icwtr,2012,4751.8700893637715
GMAN,USA,icwtr,2013,4751.8700893637715
GMAN,USA,icwtr,2014,4751.8700893637715
GMAN,USA,icwtr,2015,4751.8700893637715
GMAN,USA,icwtr,2016,4751.8700893637715
GMAN,USA,icwtr,2017,4751.8700893637715
GMAN,USA,icwtr,2018,4751.8700893637715
GMAN,USA,icwtr,2019,4751.8700893637715
GMAN,USA,icwtr,2020,4751.8700893637715
GMAN,USA,icwtr,2021,4751.8700893637715
GMAN,USA,icwtr,2022,4751.8700893637715
GMAN,USA,icwtr,2023,4751.8700893637715
GMAN,USA,icwtr,2024,4751.8700893637715
GMAN,USA,icwtr,2025,4751.8700893637715
GMAN,USA,icwtr,2026,4751.8700893637715
GMAN,USA,icwtr,2027,4751.8700893637715
GMAN,USA,icwtr,2028,4751.8700893637715
GMAN,USA,icwtr,2029,4751.8700893637715
GMAN,USA,icwtr,2030,4751.8700893637715
GMAN,USA,icwtr,2031,4751.8700893637715
GMAN,USA,icwtr,2032,4751.8700893637715
GMAN,USA,icwtr,2033,4751.8700893637715
GMAN,USA,icwtr,2034,4751.8700893637715
GMAN,USA,icwtr,2035,4751.8700893637715
GMAN,USA,icwtr,2036,4751.8700893637715
GMAN,USA,icwtr,2037,4751.8700893637715
GMAN,USA,icwtr,2038,4751.8700893637715
GMAN,USA,icwtr,2039,4751.8700893637715
GMAN,USA,icwtr,2040,4751.8700893637715
GMAN,USA,icwtr,2041,4751.8700893637715
GMAN,USA,icwtr,2042,4751.8700893637715
GMAN,USA,icwtr,2043,4751.8700893637715
GMAN,USA,icwtr,2044,4751.8700893637715
GMAN,USA,icwtr,2045,4751.8700893637715
GMAN,USA,icwtr,2046,4751.8700893637715
GMAN,USA,icwtr,2047,4751.8700893637715
GMAN,USA,icwtr,2048,4751.8700893637715
GMAN,USA,icwtr,2049,4751.8700893637715
GMAN,USA,icwtr,2050,4751.8700893637715
GMAN,USA,icwtr,2051,4751.8700893637715
GMAN,USA,icwtr,2052,4751.8700893637715
GMAN,USA,icwtr,2053,4751.8700893637715
GMAN,USA,icwtr,2054,4751.8700893637715
GMAN,USA,icwtr,2055,4751.8700893637715
GMAN,USA,icwtr,2056,4751.8700893637715
GMAN,USA,icwtr,2057,4751.8700893637715
GMAN,USA,icwtr,2058,4751.8700893637715
GMAN,USA,icwtr,2059,4751.8700893637715
GMAN,USA,icwtr,2060,4751.8700893637715
GMAN,USA,icwtr,2061,4751.8700893637715
GMAN,USA,icwtr,2062,4751.8700893637715
GMAN,USA,icwtr,2063,4751.8700893637715
GMAN,USA,icwtr,2064,4751.8700893637715
GMAN,USA,icwtr,2065,4751.8700893637715
GMAN,USA,icwtr,2066,4751.8700893637715
GMAN,USA,icwtr,2067,4751.8700893637715
GMAN,USA,icwtr,2068,4751.8700893637715
GMAN,USA,icwtr,2069,4751.8700893637715
GMAN,USA,icwtr,2070,4751.8700893637715
GMAN,USA,icwtr,2071,4751.8700893637715
GMAN,USA,icwtr,2072,4751.8700893637715
GMAN,USA,icwtr,2073,4751.8700893637715
GMAN,USA,icwtr,2074,4751.8700893637715
GMAN,USA,icwtr,2075,4751.8700893637715
GMAN,USA,icwtr,2076,4751.8700893637715
GMAN,USA,icwtr,2077,4751.8700893637715
GMAN,USA,icwtr,2078,4751.8700893637715
GMAN,USA,icwtr,2079,4751.8700893637715
GMAN,USA,icwtr,2080,4751.8700893637715
GMAN,USA,icwtr,2081,4751.8700893637715
GMAN,USA,icwtr,2082,4751.8700893637715
GMAN,USA,icwtr,2083,4751.8700893637715
GMAN,USA,icwtr,2084,4751.8700893637715
GMAN,USA,icwtr,2085,4751.8700893637715
GMAN,USA,icwtr,2086,4751.8700893637715
GMAN,USA,icwtr,2087,4751.8700893637715
GMAN,USA,icwtr,2088,4751.8700893637715
GMAN,USA,icwtr,2089,4751.8700893637715
GMAN,USA,icwtr,2090,4751.8700893637715
GMAN,USA,icwtr,2091,4751.8700893637715
GMAN,USA,icwtr,2092,4751.8700893637715
GMAN,USA,icwtr,2093,4751.8700893637715
GMAN,USA,icwtr,2094,4751.8700893637715
GMAN,USA,icwtr,2095,4751.8700893637715
GMAN,USA,icwtr,2096,4751.8700893637715
GMAN,USA,icwtr,2097,4751.8700893637715
GMAN,USA,icwtr,2098,4751.8700893637715
GMAN,USA,icwtr,2099,4751.8700893637715
GMAN,USA,icwtr,2100,4751.8700893637715
MSMM,USA,total,1961,387646.2842794507
MSMM,USA,total,1962,387646.2842794507
MSMM,USA,total,1963,387646.2842794507
MSMM,USA,total,1964,387646.2842794507
MSMM,USA,total,1965,387646.2842794507
MSMM,USA,total,1966,387646.2842794507
MSMM,USA,total,1967,387646.2842794507
MSMM,USA,total,1968,387646.2842794507
MSMM,USA,total,1969,387646.2842794507
MSMM,USA,total,1970,387646.2842794507
MSMM,USA,total,1971,387646.2842794507
MSMM,USA,total,1972,387646.2842794507
MSMM,USA,total,1973,387646.2842794507
MSMM,USA,total,1974,387646.2842794507
MSMM,USA,total,1975,387646.2842794507
MSMM,USA,total,1976,387646.2842794507
MSMM,USA,total,1977,387646.2842794507
MSMM,USA,total,1978,387646.2842794507
MSMM,USA,total,1979,387646.2842794507
MSMM,USA,total,1980,387646.2842794507
MSMM,USA,total,1981,387646.2842794507
MSMM,USA,total,1982,387646.2842794507
MSMM,USA,total,1983,387646.2842794507
MSMM,USA,total,1984,387646.2842794507
MSMM,USA,total,1985,387646.2842794507
MSMM,USA,total,1986,387646.2842794507
MSMM,USA,total,1987,387646.2842794507
MSMM,USA,total,1988,387646.2842794507
MSMM,USA,total,1989,387646.2842794507
MSMM,USA,total,1990,387646.2842794507
MSMM,USA,total,1991,387646.2842794507
MSMM,USA,total,1992,387646.2842794507
MSMM,USA,total,1993,387646.2842794507
MSMM,USA,total,1994,387646.2842794507
MSMM,USA,total,1995,387646.2842794507
MSMM,USA,total,1996,387646.2842794507
MSMM,USA,total,1997,387646.2842794507
MSMM,USA,total,1998,387646.2842794507
MSMM,USA,total,1999,387646.2842794507
MSMM,USA,total,2000,387646.2842794507
MSMM,USA,total,2001,387646.2842794507
MSMM,USA,total,2002,387646.2842794507
MSMM,USA,total,2003,387646.2842794507
MSMM,USA,total,2004,387646.2842794507
MSMM,USA,total,2005,387646.2842794507
MSMM,USA,total,2006,387646.2842794507
MSMM,USA,total,2007,387646.2842794507
MSMM,USA,total,2008,387646.2842794507
MSMM,USA,total,2009,387646.2842794507
MSMM,USA,total,2010,387646.2842794507
MSMM,USA,total,2011,387646.2842794507
MSMM,USA,total,2012,387646.2842794507
MSMM,USA,total,2013,387646.2842794507
MSMM,USA,total,2014,387646.2842794507
MSMM,USA,total,2015,387646.2842794507
MSMM,USA,total,2016,387646.2842794507
MSMM,USA,total,2017,387646.2842794507
MSMM,USA,total,2018,387646.2842794507
MSMM,USA,total,2019,387646.2842794507
MSMM,USA,total,2020,387646.2842794507
MSMM,USA,total,2021,387646.2842794507
MSMM,USA,total,2022,387646.2842794507
MSMM,USA,total,2023,387646.2842794507
MSMM,USA,total,2024,387646.2842794507
MSMM,USA,total,2025,387646.2842794507
MSMM,USA,total,2026,387646.2842794507
MSMM,USA,total,2027,387646.2842794507
MSMM,USA,total,2028,387646.2842794507
MSMM,USA,total,2029,387646.2842794507
MSMM,USA,total,2030,387646.2842794507
MSMM,USA,total,2031,387646.2842794507
MSMM,USA,total,2032,387646.2842794507
MSMM,USA,total,2033,387646.2842794507
MSMM,USA,total,2034,387646.2842794507
MSMM,USA,total,2035,387646.2842794507
MSMM,USA,total,2036,387646.2842794507
MSMM,USA,total,2037,387646.2842794507
MSMM,USA,total,2038,387646.2842794507
MSMM,USA,total,2039,387646.2842794507
MSMM,USA,total,2040,387646.2842794507
MSMM,USA,total,2041,387646.2842794507
MSMM,USA,total,2042,387646.2842794507
MSMM,USA,total,2043,387646.2842794507
MSMM,USA,total,2044,387646.2842794507
MSMM,USA,total,2045,387646.2842794507
MSMM,USA,total,2046,387646.2842794507
MSMM,USA,total,2047,387646.2842794507
MSMM,USA,total,2048,387646.2842794507
MSMM,USA,total,2049,387646.2842794507
MSMM,USA,total,2050,387646.2842794507
MSMM,USA,total,2051,387646.2842794507
MSMM,USA,total,2052,387646.2842794507
MSMM,USA,total,2053,387646.2842794507
MSMM,USA,total,2054,387646.2842794507
MSMM,USA,total,2055,387646.2842794507
MSMM,USA,total,2056,387646.2842794507
MSMM,USA,total,2057,387646.2842794507
MSMM,USA,total,2058,387646.2842794507
MSMM,USA,total,2059,387646.2842794507
MSMM,USA,total,2060,387646.2842794507
MSMM,USA,total,2061,387646.2842794507
MSMM,USA,total,2062,387646.2842794507
MSMM,USA,total,2063,387646.2842794507
MSMM,USA,total,2064,387646.2842794507
MSMM,USA,total,2065,387646.2842794507
MSMM,USA,total,2066,387646.2842794507
MSMM,USA,total,2067,387646.2842794507
MSMM,USA,total,2068,387646.2842794507
MSMM,USA,total,2069,387646.2842794507
MSMM,USA,total,2070,387646.2842794507
MSMM,USA,total,2071,387646.2842794507
MSMM,USA,total,2072,387646.2842794507
MSMM,USA,total,2073,387646.2842794507
MSMM,USA,total,2074,387646.2842794507
MSMM,USA,total,2075,387646.2842794507
MSMM,USA,total,2076,387646.2842794507
MSMM,USA,total,2077,387646.2842794507
MSMM,USA,total,2078,387646.2842794507
MSMM,USA,total,2079,387646.2842794507
MSMM,USA,total,2080,387646.2842794507
MSMM,USA,total,2081,387646.2842794507
MSMM,USA,total,2082,387646.2842794507
MSMM,USA,total,2083,387646.2842794507
MSMM,USA,total,2084,387646.2842794507
MSMM,USA,total,2085,387646.2842794507
MSMM,USA,total,2086,387646.2842794507
MSMM,USA,total,2087,387646.2842794507
MSMM,USA,total,2088,387646.2842794507
MSMM,USA,total,2089,387646.2842794507
MSMM,USA,total,2090,387646.2842794507
MSMM,USA,total,2091,387646.2842794507
MSMM,USA,total,2092,387646.2842794507
MSMM,USA,total,2093,387646.2842794507
MSMM,USA,total,2094,387646.2842794507
MSMM,USA,total,2095,387646.2842794507
MSMM,USA,total,2096,387646.2842794507
MSMM,USA,total,2097,387646.2842794507
MSMM,USA,total,2098,387646.2842794507
MSMM,USA,total,2099,387646.2842794507
MSMM,USA,total,2100,387646.2842794507
MSMM,USA,primf,1961,21406.109095789794
MSMM,USA,primf,1962,21001.90129528576
MSMM,USA,primf,1963,20595.922994275872
MSMM,USA,primf,1964,20196.48723288335
MSMM,USA,primf,1965,19777.667525504665
MSMM,USA,primf,1966,19351.98739484419
MSMM,USA,primf,1967,18918.977091403252
MSMM,USA,primf,1968,18495.505519704966
MSMM,USA,primf,1969,18058.008136318098
MSMM,USA,primf,1970,17620.890703789082
MSMM,USA,primf,1971,17238.0861653521
MSMM,USA,primf,1972,16851.690444335603
MSMM,USA,primf,1973,16468.875082990646
MSMM,USA,primf,1974,16083.40337124088
MSMM,USA,primf,1975,15697.80658033934
MSMM,USA,primf,1976,15351.663383823869
MSMM,USA,primf,1977,14977.078999754507
MSMM,USA,primf,1978,14595.647887998008
MSMM,USA,primf,1979,14175.383240483356
MSMM,USA,primf,1980,13740.099484427235
MSMM,USA,primf,1981,13329.246714528146
MSMM,USA,primf,1982,12924.730505600362
MSMM,USA,primf,1983,12518.687056753064
MSMM,USA,primf,1984,12082.069177264808
MSMM,USA,primf,1985,11619.651318200487
MSMM,USA,primf,1986,11171.541701809534
MSMM,USA,primf,1987,10692.837788929439
MSMM,USA,primf,1988,10221.277110306528
MSMM,USA,primf,1989,9757.07276560483
MSMM,USA,primf,1990,9296.73052830452
MSMM,USA,primf,1991,8812.98079593416
