variable,basin,year,area
basin_forest,ITA_IECO,2090,2166.5891180683966
basin_forest,CHE_RHON,2090,223.54692522234967
basin_forest,ITA_POOO,2090,3062.1426929149397
basin_forest,SVN_DANU,2090,1030.7156057772431
basin_forest,SVN_AGBS,2090,70.89000895813749
basin_forest,SRB_DANU,2090,462.8324878772103
basin_forest,FRA_GIRD,2090,2079.3501064640604
basin_forest,HRV_DANU,2090,647.080910276629
basin_forest,KAZ_CSEC,2090,13.580073629804216
basin_forest,UZB_CSEC,2090,4.95756513368624
basin_forest,JPN_JAPN,2090,24911.681229917896
basin_forest,HRV_AGBS,2090,1013.2734602971323
basin_forest,UZB_AMDA,2090,115.52467691437728
basin_forest,BIH_DANU,2090,711.4397545213931
basin_forest,CHN_TARI,2090,44054.56478877718
basin_forest,ITA_IWCO,2090,950.2617986252054
basin_forest,ESP_SPAC,2090,2600.163533165791
basin_forest,MCO_FSCD,2090,1.8622203008281388
basin_forest,ITA_TIBE,2090,300.119522906517
basin_forest,SMR_IECO,2090,2.6549418595213328
basin_forest,MNE_DANU,2090,37.10551057079155
basin_forest,BGR_DANU,2090,414.47074314423577
basin_forest,USA_NACC,2090,3808.220393167716
basin_forest,BIH_AGBS,2090,143.37879678379656
basin_forest,XKX_DANU,2090,33.9942682709847
basin_forest,BGR_AGBS,2090,1006.4551387899799
basin_forest,KGZ_SYRD,2090,775.654813139369
basin_forest,PRK_RSEC,2090,787.9174600892379
basin_forest,ESP_DOUR,2090,500.6123131865295
basin_forest,ESP_EBRO,2090,890.223271632844
basin_forest,MNE_AGBS,2090,23.310220471176006
basin_forest,XKX_AGBS,2090,26.280447385474247
basin_forest,GEO_BSSC,2090,1249.1459517317703
basin_forest,KGZ_LKBH,2090,14.087044014262103
basin_forest,CHN_HHEE,2090,1181.9603593947418
basin_forest,PRT_SPAC,2090,748.9250314650028
basin_forest,TUR_BSSC,2090,979.9967874932678
basin_forest,GEO_CSSW,2090,1641.2796656770956
basin_forest,TKM_CSEC,2090,3087.256848885704
basin_forest,UZB_SYRD,2090,86.80227884332658
basin_forest,KGZ_TARI,2090,392.6810141686893
basin_forest,PRT_DOUR,2090,680.6695767959112
basin_forest,ESP_SSEC,2090,261.339021149445
basin_forest,ALB_AGBS,2090,644.4053921311879
basin_forest,MKD_AGBS,2090,274.6877618023606
basin_forest,GRC_AGBS,2090,925.9585006745774
basin_forest,TUR_CSSW,2090,269.6056961267713
basin_forest,PRK_BHKN,2090,2116.7108049710478
basin_forest,PRK_NSKU,2090,4968.775273583145
basin_forest,ESP_TAGU,2090,1.781755162940786
basin_forest,ITA_MSII,2090,187.18965552254514
basin_forest,AZE_CSSW,2090,240.3674563130229
basin_forest,PRT_TAGU,2090,323.7715164156573
basin_forest,ARM_CSSW,2090,22.121202713354172
basin_forest,TUR_MSEC,2090,177.68703662948926
basin_forest,TUR_TIEU,2090,653.6022548397007
basin_forest,TJK_SYRD,2090,11.018908691682864
basin_forest,ESP_GUAD,2090,0.0
basin_forest,IRN_CSSW,2090,86.2438680359715
basin_forest,PRT_GUAD,2090,0.0
basin_forest,TJK_AMDA,2090,3807.503427236055
basin_forest,ESP_GUDA,2090,0.0
basin_forest,TKM_AMDA,2090,180.45388804724664
basin_forest,IRN_TIEU,2090,52.229764676819414
basin_forest,KOR_NSKU,2090,6892.6236417526125
basin_forest,USA_GFCO,2090,2521.363161180904
basin_forest,IRN_CSEC,2090,584.294653358482
basin_forest,AFG_AMDA,2090,921.1922926086389
basin_forest,CHN_CHIN,2090,17441.16255005741
basin_forest,DZA_MSCC,2090,82.74452010041243
basin_forest,TUN_MSCC,2090,509.30356342500727
basin_forest,SYR_TIEU,2090,0.0
basin_forest,IRQ_TIEU,2090,0.1740469310956831
basin_forest,IRN_CIRA,2090,4486.420580195268
basin_forest,PAK_INDU,2090,1657.985473648477
basin_forest,MLT_MSII,2090,0.0
basin_forest,SYR_EJSS,2090,0.0
basin_forest,MAR_MSCC,2090,393.9565151127435
basin_forest,DZA_ANIN,2090,5.31573000463188
basin_forest,SYR_MSEC,2090,0.06274611082331186
basin_forest,AFG_CSEC,2090,0.0
basin_forest,AFG_INDU,2090,1178.371208554069
basin_forest,CHN_YANG,2090,113338.3427448224
basin_forest,MAR_ANWC,2090,1973.2531822277213
basin_forest,CYP_MSEC,2090,0.0
basin_forest,IND_INDU,2090,1276.2767173220132
basin_forest,TUN_ANIN,2090,558.6007665926084
basin_forest,AFG_HELM,2090,36.54565418586905
basin_forest,LBN_MSEC,2090,21.161049417177857
basin_forest,AFG_FARA,2090,24.414530532525927
basin_forest,MAR_ANIN,2090,616.1523837534395
basin_forest,LBY_MSCC,2090,328.6020815140205
basin_forest,ISR_MSEC,2090,0.0
basin_forest,PSE_MSEC,2090,9.959375520024869
basin_forest,SYR_DEAS,2090,0.9276828904414526
basin_forest,JOR_EJSS,2090,24.525523215046206
basin_forest,MEX_BJCA,2090,0.0
basin_forest,MEX_MNCW,2090,267.00925703303807
basin_forest,LBY_ANIN,2090,157.90681410959291
basin_forest,PSE_DEAS,2090,0.012771669425389522
basin_forest,SAU_RSEE,2090,400.4401791260156
basin_forest,SAU_ARPA,2090,1090.4613666578985
basin_forest,EGY_ANIN,2090,178.39382368464763
basin_forest,EGY_NILE,2090,0.0
basin_forest,EGY_ARGA,2090,0.0
basin_forest,JOR_DEAS,2090,0.0
basin_forest,IND_GABR,2090,10334.622213908146
basin_forest,MEX_RGBV,2090,2.9874564457686175
basin_forest,IRN_PGCO,2090,2283.431002657185
basin_forest,IND_SABA,2090,40.31792174874839
basin_forest,JOR_SIPE,2090,0.0
basin_forest,KWT_TIEU,2090,65.14429140424487
basin_forest,PAK_HAMU,2090,0.0
basin_forest,NPL_GABR,2090,9947.326456554345
basin_forest,ISR_DEAS,2090,0.0
basin_forest,PAK_SABA,2090,0.0
basin_forest,KWT_ARPA,2090,0.0
basin_forest,MMR_IRRA,2090,21152.43643522963
basin_forest,MEX_MCIN,2090,0.0
basin_forest,BTN_GABR,2090,2423.7081007868933
basin_forest,MMR_SALW,2090,7677.685813419471
basin_forest,MRT_ANIN,2090,91.11617330121857
basin_forest,PAK_ASAC,2090,0.0
basin_forest,BHS_CARI,2090,368.28993316355957
basin_forest,BHR_ARPA,2090,0.0
basin_forest,QAT_ARPA,2090,0.0
basin_forest,OMN_ARPA,2090,262.8777711423902
basin_forest,MEX_RIVE,2090,659.4549638515997
basin_forest,MRT_ANWC,2090,61.03386133477316
basin_forest,ARE_ARPA,2090,0.0
basin_forest,BGD_GABR,2090,1445.5718350275383
basin_forest,DZA_NIGE,2090,0.0
basin_forest,MLI_ANIN,2090,6109.785117560251
basin_forest,NER_LCHA,2090,289.69530341060664
basin_forest,IND_GODA,2090,615.8814992642178
basin_forest,MEX_RLER,2090,9.300436818118115
basin_forest,CUB_CARI,2090,0.0
basin_forest,TCD_LCHA,2090,2103.8147026888664
basin_forest,TCD_ANIN,2090,804.7427891320094
basin_forest,MMR_BBCN,2090,3045.537435268966
basin_forest,VNM_HRIV,2090,5262.306601035145
basin_forest,HKG_CHIN,2090,0.10648003411597726
basin_forest,SDN_NILE,2090,12030.670344010316
basin_forest,BGD_BBCN,2090,415.29569034096323
basin_forest,LAO_MEKO,2090,10152.933517525738
basin_forest,VNM_MEKO,2090,1336.333239547166
basin_forest,MAC_XJIA,2090,0.0
basin_forest,MEX_RIBA,2090,4661.105044151888
basin_forest,MEX_YUPA,2090,3670.2723108479618
basin_forest,TCA_CARI,2090,0.0
basin_forest,NER_NIGE,2090,63.973819423444404
basin_forest,SDN_ANIN,2090,4911.195725789752
basin_forest,SDN_ARGA,2090,570.0974018896068
basin_forest,VNM_VNCO,2090,6235.60226191573
basin_forest,IND_KRIS,2090,3541.4326676028954
basin_forest,MMR_SITT,2090,3342.500164992505
basin_forest,PHL_PHIL,2090,10475.626336711626
basin_forest,HTI_CARI,2090,466.775024181227
basin_forest,MLI_NIGE,2090,3754.4857869153457
basin_forest,THA_MEKO,2090,3520.1550417625003
basin_forest,LAO_VNCO,2090,613.4817974050176
basin_forest,CYM_CARI,2090,0.0
basin_forest,DOM_CARI,2090,1099.0004454561854
basin_forest,MRT_SENE,2090,0.8148787233481192
basin_forest,SDN_LCHA,2090,138.74747779393505
basin_forest,THA_CHAO,2090,530.6886367110005
basin_forest,JAM_CARI,2090,560.5708546085573
basin_forest,PRI_CARI,2090,0.0
basin_forest,VGB_CARI,2090,0.0
basin_forest,YEM_ARPA,2090,0.0
basin_forest,MNP_NMIG,2090,0.0
basin_forest,BLZ_YUPA,2090,894.0062427338519
basin_forest,VIR_CARI,2090,0.0
basin_forest,ATG_CARI,2090,0.0
basin_forest,YEM_RSEE,2090,0.01546687812775959
basin_forest,GTM_GRIJ,2090,961.0341706871902
basin_forest,GTM_YUPA,2090,1126.381679543647
basin_forest,KNA_CARI,2090,0.0
basin_forest,ERI_ARGA,2090,0.0
basin_forest,HND_SCAM,2090,6209.687535564569
basin_forest,SEN_SENE,2090,527.1133520269842
basin_forest,THA_PMAL,2090,5408.652716829164
basin_forest,SEN_AFWC,2090,669.4896911528205
basin_forest,MMR_PMAL,2090,1675.5793495711678
basin_forest,GTM_SCAM,2090,392.4954881315693
basin_forest,NIC_SCAM,2090,6477.784983006114
basin_forest,DMA_CARI,2090,0.0
basin_forest,MLI_SENE,2090,247.71234315317227
basin_forest,ERI_NILE,2090,0.0
basin_forest,BFA_NIGE,2090,0.0
basin_forest,ETH_NILE,2090,3367.9072183760304
basin_forest,ETH_RIFT,2090,820.8981014941553
basin_forest,ERI_RIFT,2090,0.0
basin_forest,THA_GTCC,2090,432.7441419040682
basin_forest,SLV_SCAM,2090,493.68012703683166
basin_forest,LCA_CARC,2090,0.0
basin_forest,BFA_VOLT,2090,355.4777655211661
basin_forest,NGA_NIGE,2090,895.9145996807459
basin_forest,NGA_LCHA,2090,58.30553299013195
basin_forest,KHM_MEKO,2090,3791.8318569251446
basin_forest,GUM_NMIG,2090,0.0
basin_forest,VCT_CARC,2090,0.0
basin_forest,BRB_CARC,2090,0.0
basin_forest,ABW_CARC,2090,0.0
basin_forest,YEM_ARGA,2090,0.0
basin_forest,COL_CARC,2090,1890.5253463547187
basin_forest,VEN_CARC,2090,1423.7635051648103
basin_forest,GRD_CARC,2090,0.0
basin_forest,GNB_AFWC,2090,412.675405417789
basin_forest,GIN_AFWC,2090,1172.4844683223487
basin_forest,SSD_NILE,2090,1784.2152306398198
basin_forest,DJI_ARGA,2090,0.0
basin_forest,GIN_SENE,2090,264.07439197799334
basin_forest,BEN_NIGE,2090,228.88704868305314
basin_forest,ETH_ARGA,2090,0.0
basin_forest,SOM_ARGA,2090,1.4485238832753513
basin_forest,KHM_GTCC,2090,421.5763322803755
basin_forest,COL_MAGD,2090,9769.727166904731
basin_forest,TTO_CARC,2090,261.9980064066925
basin_forest,GIN_NIGE,2090,53.067432414350435
basin_forest,GHA_VOLT,2090,5.865008968789087
basin_forest,TGO_VOLT,2090,133.8649080349705
basin_forest,CMR_LCHA,2090,93.28810151129416
basin_forest,CRI_SCAM,2090,1750.9087878106693
basin_forest,VEN_MAGD,2090,9.167040855493234
basin_forest,BEN_VOLT,2090,127.76529644883409
basin_forest,VEN_ORIN,2090,40478.89943384685
basin_forest,CIV_AFWC,2090,4278.0669207600895
basin_forest,CMR_NIGE,2090,416.3569106658511
basin_forest,CAF_LCHA,2090,377.7088425666571
basin_forest,SOM_RIFT,2090,5.913590076258597
basin_forest,PAN_SCAM,2090,2495.983090271929
basin_forest,PAN_CEPC,2090,1828.0969458029274
basin_forest,SLE_AFWC,2090,1079.82498864926
basin_forest,CIV_NIGE,2090,9.007721423610928
basin_forest,BEN_AFWC,2090,0.0
basin_forest,ETH_SHJU,2090,756.7522642726319
basin_forest,LKA_SRIL,2090,785.8833073455746
basin_forest,FSM_MICO,2090,0.0
basin_forest,TGO_AFWC,2090,55.014734467785104
basin_forest,NGA_AFWC,2090,112.21432131295184
basin_forest,VEN_NESO,2090,2737.525535943957
basin_forest,LBR_AFWC,2090,1526.1563648307192
basin_forest,GUY_NESO,2090,15182.34364944322
basin_forest,CAF_CONG,2090,16072.347987248004
basin_forest,PLW_PAEI,2090,0.0
basin_forest,COL_ORIN,2090,21425.806299032716
basin_forest,GHA_AFWC,2090,17.030566729381036
basin_forest,MYS_NBCO,2090,15512.332214745567
basin_forest,PHL_NBCO,2090,0.0
basin_forest,COL_CEPC,2090,4607.766088738632
basin_forest,NGA_GFGU,2090,374.60367958351134
basin_forest,CMR_GFGU,2090,12223.66525533706
basin_forest,SUR_NESO,2090,14105.997494201367
basin_forest,MYS_PMAL,2090,7700.018521712311
basin_forest,FRA_NESO,2090,6518.557340844874
basin_forest,SSD_RIFT,2090,0.0
basin_forest,IDN_SUMA,2090,18608.100933991616
basin_forest,CMR_CONG,2090,5199.63156016746
basin_forest,COD_CONG,2090,93861.30080037871
basin_forest,SOM_SHJU,2090,0.0
basin_forest,BRN_NBCO,2090,0.0
basin_forest,GUY_AMAZ,2090,197.00830770192505
basin_forest,IDN_KALI,2090,35038.67854759202
basin_forest,IDN_SULA,2090,13267.160717005994
basin_forest,BRA_AMAZ,2090,330770.12970882433
basin_forest,UGA_NILE,2090,130.77105122793256
basin_forest,KEN_RIFT,2090,47.00340715291798
basin_forest,KEN_SHJU,2090,140.28541315934555
basin_forest,GNQ_GFGU,2090,323.8531578473791
basin_forest,COG_CONG,2090,3103.654358150802
basin_forest,VEN_AMAZ,2090,3055.3369394228207
basin_forest,COL_AMAZ,2090,24524.806234113523
basin_forest,GAB_GFGU,2090,6587.558648343158
basin_forest,COG_GFGU,2090,282.4924198574902
basin_forest,KIR_KINA,2090,0.0
basin_forest,STP_GFGU,2090,0.0
basin_forest,ECU_CEPC,2090,5167.73553406634
basin_forest,SGP_PMAL,2090,0.0
basin_forest,ECU_AMAZ,2090,7357.843392039305
basin_forest,KEN_NILE,2090,149.0085106422703
basin_forest,PER_AMAZ,2090,72531.87562660303
basin_forest,KEN_AECC,2090,0.0
basin_forest,SOM_AECC,2090,0.0
basin_forest,IDN_IRJA,2090,31254.453786176826
basin_forest,BRA_TOCA,2090,81686.74853537015
basin_forest,RWA_NILE,2090,3.50136089028933
basin_forest,TZA_NILE,2090,180.8514303700659
basin_forest,PNG_PNGC,2090,20450.499867391438
basin_forest,TZA_RIFT,2090,14.766481036681212
basin_forest,RWA_CONG,2090,1.0555644070333243
basin_forest,TZA_AECC,2090,1069.0757653694309
basin_forest,BRA_SAOF,2090,7210.020429548111
basin_forest,PNG_IRJA,2090,2178.915741923838
basin_forest,PER_PERU,2090,2712.7524886633214
basin_forest,BDI_NILE,2090,72.80549768713372
basin_forest,TZA_CONG,2090,193.4950152924132
basin_forest,PNG_SEPI,2090,7270.996386277126
basin_forest,IDN_JATI,2090,4174.849888113783
basin_forest,AGO_CONG,2090,2594.20368095686
basin_forest,PNG_FLYY,2090,2441.9533056888317
basin_forest,AGO_ANGC,2090,456.51372224652414
basin_forest,SLB_SOLI,2090,317.0326506626881
basin_forest,ZMB_CONG,2090,340.48452806081286
basin_forest,TLS_JATI,2090,644.1570830768723
basin_forest,TUV_TUVA,2090,0.0
basin_forest,BRA_UBSA,2090,19928.79172985178
basin_forest,ZMB_ZAMB,2090,1031.516626297086
basin_forest,BOL_AMAZ,2090,29774.44309105721
basin_forest,MWI_ZAMB,2090,0.0
basin_forest,MOZ_AECC,2090,207.78487630258996
basin_forest,AUS_AUNC,2090,2073.028201207049
basin_forest,SLB_SPII,2090,74.79343769490411
basin_forest,AGO_ZAMB,2090,1035.0647869719114
basin_forest,COM_MADA,2090,0.0
basin_forest,MDG_MADA,2090,11589.63322813481
basin_forest,AGO_ASII,2090,332.0516882003817
basin_forest,MOZ_ZAMB,2090,2.441477941395345
basin_forest,FJI_SPII,2090,815.4464697114114
basin_forest,VUT_SPII,2090,190.94737539274848
basin_forest,BRA_LAPL,2090,50160.96665945514
basin_forest,MWI_AECC,2090,0.0
basin_forest,BOL_LPUN,2090,58.63945563044169
basin_forest,ZWE_ZAMB,2090,69.78025128760062
basin_forest,BOL_LAPL,2090,120.3657399012571
basin_forest,NAM_NAMC,2090,2444.9146394023564
basin_forest,AUS_AINT,2090,223.21942794222662
basin_forest,NAM_ASII,2090,1135.500464055495
basin_forest,AUS_AEAC,2090,4385.518436340855
basin_forest,CHL_NCHI,2090,205.65866303729632
basin_forest,ZWE_AIOC,2090,71.23385276692247
basin_forest,MOZ_AIOC,2090,0.0
basin_forest,CHL_LPUN,2090,73.3768461850335
basin_forest,BWA_ASII,2090,1037.5804910202141
basin_forest,BWA_ORAN,2090,2453.588481757375
basin_forest,PRY_LAPL,2090,1703.6371321483139
basin_forest,ZWE_ASII,2090,83.90405184044685
basin_forest,AUS_AWEC,2090,1171.9402885795664
basin_forest,NCL_SPII,2090,0.0
basin_forest,ZWE_LIMP,2090,0.03806611764749107
basin_forest,BWA_LIMP,2090,0.0
basin_forest,NAM_ORAN,2090,1454.8626891464248
basin_forest,MOZ_LIMP,2090,0.0
basin_forest,ARG_LAPL,2090,3182.2389986720354
basin_forest,ZAF_LIMP,2090,0.0
basin_forest,ZAF_SASC,2090,264.265805397108
basin_forest,ZAF_ORAN,2090,131.87410741760402
basin_forest,AUS_MRDA,2090,848.0952342233354
basin_forest,ARG_SGRN,2090,8.789070755525954
basin_forest,SWZ_SASC,2090,0.0
basin_forest,ARG_SACC,2090,0.0
basin_forest,AUS_ASCO,2090,0.0
basin_forest,ZAF_SAWC,2090,0.0
basin_forest,LSO_ORAN,2090,60.49304352823628
basin_forest,URY_LAPL,2090,796.2046209581775
basin_forest,URY_UBSA,2090,150.84112028226392
basin_forest,ARG_PAMP,2090,0.0
basin_forest,CHL_SCPA,2090,15520.423278240349
basin_forest,ARG_NASA,2090,63.33975726951335
basin_forest,NZL_NZLZ,2090,6188.937104293389
basin_forest,ARG_NEGR,2090,392.91450262161356
basin_forest,ARG_SASS,2090,709.5703093151401
basin_forest,ZAF_ANTC,2090,0.0
basin_forest,NOR_ANTC,2090,0.0
basin_forest,AUS_NZLZ,2090,0.0
basin_forest,GRL_AOIS,2100,0.0
basin_forest,CAN_NWTT,2100,42324.212987112194
basin_forest,RUS_SNCO,2100,133021.18908287224
basin_forest,NOR_SNCC,2100,22052.732873973655
basin_forest,RUS_SWCO,2100,79059.01244569321
basin_forest,RUS_LENA,2100,107761.87382325064
basin_forest,RUS_YENS,2100,176193.26778790663
basin_forest,USA_PACA,2100,100411.08013341148
basin_forest,CAN_PACA,2100,46150.47530192348
basin_forest,FIN_SNCC,2100,1461.1636868572655
basin_forest,SWE_SWED,2100,31207.34002214005
basin_forest,NOR_SWED,2100,410.6679670773522
basin_forest,CAN_MACK,2100,138375.45334435845
basin_forest,FIN_SWED,2100,1058.9168622099646
basin_forest,FIN_FINL,2100,9669.750452215085
basin_forest,RUS_VOLG,2100,113228.10014784988
basin_forest,RUS_OBBB,2100,140302.6842083521
basin_forest,ISL_ICEL,2100,6665.779388091818
basin_forest,RUS_PACA,2100,0.0
basin_forest,CAN_HBCO,2100,145687.70061910662
basin_forest,FRO_SCTD,2100,0.0
basin_forest,GBR_SCTD,2100,3631.905667944947
basin_forest,CAN_AOSB,2100,40422.45432945971
basin_forest,EST_BSCC,2100,233.82711585244448
basin_forest,EST_NARV,2100,226.36564926530264
basin_forest,LVA_BSCC,2100,483.8609184449364
basin_forest,DNK_DGCO,2100,290.0176065329782
basin_forest,LVA_DAUG,2100,761.2514278011585
basin_forest,CAN_SNEL,2100,39302.00423182802
basin_forest,LTU_BSCC,2100,0.0
basin_forest,LTU_NEMA,2100,785.6827681162325
basin_forest,BLR_DAUG,2100,189.71449553903219
basin_forest,IRL_IREL,2100,5283.5316427750295
basin_forest,GBR_IREL,2100,41.048232276482764
basin_forest,GBR_EAWC,2100,2904.491201640879
basin_forest,BLR_NEMA,2100,22.54277061938444
basin_forest,BLR_DNIP,2100,268.368749591134
basin_forest,RUS_AMUR,2100,90055.85380789262
basin_forest,DEU_DGCO,2100,80.28122715561193
basin_forest,POL_PLCO,2100,207.89399574190656
basin_forest,KAZ_OBBB,2100,64.36391501779876
basin_forest,POL_WISL,2100,43.60142465902422
basin_forest,NLD_RHIN,2100,97.46561109463784
basin_forest,DEU_EWES,2100,424.05398477916515
basin_forest,DEU_ELBE,2100,41.67826280821127
basin_forest,POL_ODER,2100,43.195658733462096
basin_forest,CAN_STLA,2100,56866.85213546502
basin_forest,CHN_AMUR,2100,42968.05211313398
basin_forest,UKR_DNIP,2100,53.60630526323827
basin_forest,NLD_SCHE,2100,13.069695693892275
basin_forest,DEU_RHIN,2100,1164.3311416079323
basin_forest,UKR_DNIE,2100,350.2954253857081
basin_forest,KAZ_SYRD,2100,0.0
basin_forest,FRA_FWCX,2100,892.4958802102736
basin_forest,NLD_MAAS,2100,18.90026335150942
basin_forest,KAZ_CSPC,2100,117.93426800314796
basin_forest,MNG_YENS,2100,9240.987994957733
basin_forest,BEL_SCHE,2100,1.9415406145713276
basin_forest,FRA_SEIN,2100,693.1686258464873
basin_forest,BEL_MAAS,2100,0.0
basin_forest,LUX_RHIN,2100,141.06464306129476
basin_forest,CZE_ELBE,2100,65.49575667170859
basin_forest,UKR_DONN,2100,0.9959257136681452
basin_forest,MNG_GOBI,2100,2908.865809408082
basin_forest,CZE_ODER,2100,3.3669548480186684
basin_forest,SVK_DANU,2100,1656.5648236548384
basin_forest,MNG_AMUR,2100,3162.777295373093
basin_forest,USA_MSMM,2100,68523.27090973649
basin_forest,FRA_RHON,2100,5779.772798391063
basin_forest,DEU_DANU,2100,718.244557697523
basin_forest,CZE_DANU,2100,80.50802013656326
basin_forest,UKR_BSNC,2100,33.34227045164051
basin_forest,USA_COLU,2100,23996.463896471003
basin_forest,FRA_LOIR,2100,1290.3118926597572
basin_forest,UKR_DANU,2100,343.9892524448212
basin_forest,KAZ_LKBH,2100,193.9523654643132
basin_forest,CHN_GOBI,2100,2035.2363841105541
basin_forest,AUT_DANU,2100,1354.421135826548
basin_forest,HUN_DANU,2100,169.87151733632146
basin_forest,ROU_DANU,2100,3683.860068610091
basin_forest,MDA_DNIE,2100,52.978512016498925
basin_forest,USA_GMAN,2100,63968.69637626139
basin_forest,CHE_RHIN,2100,873.6226037222527
basin_forest,LIE_RHIN,2100,4.393667032790487
basin_forest,ITA_IECO,2100,2153.6794807853307
basin_forest,CHE_RHON,2100,219.19058053503346
basin_forest,ITA_POOO,2100,3015.718951829772
basin_forest,SVN_DANU,2100,1019.7346369054683
basin_forest,SVN_AGBS,2100,69.19914242858745
basin_forest,SRB_DANU,2100,460.3209529375408
basin_forest,FRA_GIRD,2100,2193.388989024043
basin_forest,HRV_DANU,2100,629.5945609348393
basin_forest,KAZ_CSEC,2100,13.57874512094551
basin_forest,UZB_CSEC,2100,4.849790598870603
basin_forest,JPN_JAPN,2100,24464.740484926377
basin_forest,HRV_AGBS,2100,1007.7066379361141
basin_forest,UZB_AMDA,2100,117.01123726940928
basin_forest,BIH_DANU,2100,668.334829182576
basin_forest,CHN_TARI,2100,44958.12474809868
basin_forest,ITA_IWCO,2100,936.5993860252158
basin_forest,ESP_SPAC,2100,2506.268694840242
basin_forest,MCO_FSCD,2100,1.860248451946049
basin_forest,ITA_TIBE,2100,299.79951403681224
basin_forest,SMR_IECO,2100,2.569777539712236
basin_forest,MNE_DANU,2100,35.368755015539264
basin_forest,BGR_DANU,2100,398.6306152994576
basin_forest,USA_NACC,2100,3846.2000909465964
basin_forest,BIH_AGBS,2100,124.59635687209993
basin_forest,XKX_DANU,2100,34.02747511480703
basin_forest,BGR_AGBS,2100,999.8353540277241
basin_forest,KGZ_SYRD,2100,775.8090086264905
basin_forest,PRK_RSEC,2100,786.8616650727395
basin_forest,ESP_DOUR,2100,504.1444453713981
basin_forest,ESP_EBRO,2100,903.9341750569615
basin_forest,MNE_AGBS,2100,22.301124027693447
basin_forest,XKX_AGBS,2100,25.75139724057516
basin_forest,GEO_BSSC,2100,1247.5521949960957
basin_forest,KGZ_LKBH,2100,16.870515988437226
basin_forest,CHN_HHEE,2100,1132.02643321095
basin_forest,PRT_SPAC,2100,742.0026954523166
basin_forest,TUR_BSSC,2100,985.9784441639306
basin_forest,GEO_CSSW,2100,1558.7038011683387
basin_forest,TKM_CSEC,2100,3086.9229164872727
basin_forest,UZB_SYRD,2100,86.34763978566802
basin_forest,KGZ_TARI,2100,393.0990709466102
basin_forest,PRT_DOUR,2100,682.4237842637403
basin_forest,ESP_SSEC,2100,264.0264415174872
basin_forest,ALB_AGBS,2100,547.179997707371
basin_forest,MKD_AGBS,2100,240.20694883649432
basin_forest,GRC_AGBS,2100,940.2895562492255
basin_forest,TUR_CSSW,2100,273.78132765418167
basin_forest,PRK_BHKN,2100,2108.5601958669217
basin_forest,PRK_NSKU,2100,4930.80711503511
basin_forest,ESP_TAGU,2100,2.2405172714012607
basin_forest,ITA_MSII,2100,188.8470670633003
basin_forest,AZE_CSSW,2100,245.80310506595413
basin_forest,PRT_TAGU,2100,316.4759613975219
basin_forest,ARM_CSSW,2100,20.481728633123616
basin_forest,TUR_MSEC,2100,179.68050703995405
basin_forest,TUR_TIEU,2100,684.3437754856769
basin_forest,TJK_SYRD,2100,11.08354857158929
basin_forest,ESP_GUAD,2100,0.0
basin_forest,IRN_CSSW,2100,45.973124256456686
basin_forest,PRT_GUAD,2100,0.0
basin_forest,TJK_AMDA,2100,3825.0266917380386
basin_forest,ESP_GUDA,2100,0.0
basin_forest,TKM_AMDA,2100,182.03950560224473
basin_forest,IRN_TIEU,2100,10.174755413787203
basin_forest,KOR_NSKU,2100,6932.903423273259
basin_forest,USA_GFCO,2100,2434.7706000374196
basin_forest,IRN_CSEC,2100,261.7060916710676
basin_forest,AFG_AMDA,2100,947.5198206137745
basin_forest,CHN_CHIN,2100,16587.708675551214
basin_forest,DZA_MSCC,2100,91.99127894208092
basin_forest,TUN_MSCC,2100,519.0769200832141
basin_forest,SYR_TIEU,2100,0.0
basin_forest,IRQ_TIEU,2100,0.1998500491442382
basin_forest,IRN_CIRA,2100,3976.6314163486627
basin_forest,PAK_INDU,2100,1640.03247111498
basin_forest,MLT_MSII,2100,0.0
basin_forest,SYR_EJSS,2100,0.0
basin_forest,MAR_MSCC,2100,389.8216973474355
basin_forest,DZA_ANIN,2100,4.868383996660416
basin_forest,SYR_MSEC,2100,0.0
basin_forest,AFG_CSEC,2100,0.0
basin_forest,AFG_INDU,2100,1350.7519981423252
basin_forest,CHN_YANG,2100,85737.54872273383
basin_forest,MAR_ANWC,2100,1891.1165487720036
basin_forest,CYP_MSEC,2100,0.0
basin_forest,IND_INDU,2100,1269.9165091420725
basin_forest,TUN_ANIN,2100,590.8170116170566
basin_forest,AFG_HELM,2100,38.078164664888064
basin_forest,LBN_MSEC,2100,0.34870482591710583
basin_forest,AFG_FARA,2100,24.971518714884635
basin_forest,MAR_ANIN,2100,723.5058505731843
basin_forest,LBY_MSCC,2100,407.33652872994327
basin_forest,ISR_MSEC,2100,0.0
basin_forest,PSE_MSEC,2100,7.999023682994524
basin_forest,SYR_DEAS,2100,0.0
basin_forest,JOR_EJSS,2100,10.18656770081081
basin_forest,MEX_BJCA,2100,0.0
basin_forest,MEX_MNCW,2100,267.5066378635829
basin_forest,LBY_ANIN,2100,191.8002878392945
basin_forest,PSE_DEAS,2100,0.0
basin_forest,SAU_RSEE,2100,405.042632500326
basin_forest,SAU_ARPA,2100,1084.5148487483941
basin_forest,EGY_ANIN,2100,178.38774511684275
basin_forest,EGY_NILE,2100,0.0
basin_forest,EGY_ARGA,2100,0.0
basin_forest,JOR_DEAS,2100,0.0
basin_forest,IND_GABR,2100,10434.014019695242
